,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
can,0.7774434503303337,0.1206655555603933,ArcA,0.1191823534916998,Microaerobic,0.102380646501515,Crp-1,2,0,0.659497932999999,9.640472687,8.390085072721998,3.098601897200024,Medium Variance,Medium Expression,Medium Variance - Medium Expression
panD,0.7469718073892748,0.216262915329502,UC-6,0.1305490781831588,UC-2,0.0833250900915847,UC-1,1,1,0.7245675933919475,9.187432549,7.13644417675,3.7387789052,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rpnC,0.754669260785973,0.3764140596001796,UC-1,0.1484155153724629,UC-2,0.1082008840547045,Glutamine,0,1,0.5423561170000002,3.440300912,7.083004519628766,2.890836705682657,Medium Variance,Low Expression,Medium Variance - Low Expression
fhuA,0.7998987010219903,0.2134647433058742,Fur-2,0.1115207059142143,Thiamine-2,0.0795264945646286,UC-2,0,1,0.8619670509999997,7.692257355,9.649912862,8.9276779754,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fhuC,0.7676332347523062,0.3403828741091644,Fur-2,0.1483249136065334,minicoli KOs,0.1098586519513622,NrdR,1,1,0.8058684670000007,5.484293667999999,7.534250931,4.3650079089935705,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fhuD,0.8339125740179925,0.362333499338298,Fur-2,0.1807005541910975,minicoli KOs,0.1456681710502478,NrdR,0,1,0.7360885513702291,4.863255497,6.942406884,3.7321660048,Medium Variance,Low Expression,Medium Variance - Low Expression
fhuB,0.766830775590017,0.2674058626369963,Fur-2,0.1384386275110025,Fur-1,0.0842668457653541,NrdR,0,2,0.7424869648371053,3.926250462,6.334992604,3.692816844206453,Medium Variance,Low Expression,Medium Variance - Low Expression
degP,0.705972787620118,0.269007321650392,RpoE,0.0819165334361624,Cellulose,0.0816523427097908,Nucleotide Stress,2,3,0.5607059479999998,6.920762353,8.458938811126082,3.2989737986,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dapD,0.8581083456766603,0.2676438451030148,Lysine/T2SS,0.1803055968793654,UC-8,0.1753738678182885,nquinone ALE 3,2,1,0.5327400180000001,9.937172962,8.6450390152645,2.948747348314514,Medium Variance,Medium Expression,Medium Variance - Medium Expression
map,0.7367427227132697,0.3342522067155845,SoxS,0.1686700090756999,Fur-2,0.0959683072685637,nquinone ALE 3,3,2,0.3088711820000007,8.513255015,8.945508806163918,2.057857780812671,Low Variance,Medium Expression,Low Variance - Medium Expression
mltD,0.8103886881857452,0.2854270157137786,ppGpp,0.1152856322434848,Purine,0.083660691642231,Osmoprotectant,1,2,0.6102133799999994,8.496468602,8.19821389087816,3.337496342655708,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yafV,0.7397108549127368,0.2775251579468538,ppGpp,0.0928903854652057,IS5,0.0652376414874582,Translation,1,0,0.3786478407340761,5.550503347,5.526936834500001,2.0757596082000003,Low Variance,Medium Expression,Low Variance - Medium Expression
yafQ,0.8253402060015025,0.2077885545345769,UC-7,0.2071762603005035,IS Elements-1,0.1523546626598494,minicoli KOs,3,0,0.4673866309999992,6.660974942,9.517503543,2.781948636199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rayT,0.7445388630212415,0.2949116374744496,minicoli KOs,0.2038723119251648,UC-7,0.1523408379867566,Crp-1,0,0,0.414338839,4.270794314,7.284060985,2.659129483,Medium Variance,Low Expression,Medium Variance - Low Expression
phoE,0.7245315106125673,0.1605651015821038,Phosphate-1,0.07572943511512,tpiA KO,0.0741855114283752,Cellulose,2,3,0.4733105959999999,1.83756162,9.406203182,2.2130566054908742,Medium Variance,Low Expression,Medium Variance - Low Expression
mmuM,0.8203973326211108,0.2343447293055824,Methionine,0.2021251924389491,minicoli KOs,0.0970278889487566,UC-7,0,1,0.5769870589710422,5.341583462028958,9.417430568,3.726954117210189,Medium Variance,Medium Expression,Medium Variance - Medium Expression
insA2,0.7080307340562257,0.1964407296265233,IS Elements-1,0.1849946484836964,minicoli KOs,0.1836460059847666,IS Elements-2,0,1,0.5139716370793534,4.581071286,7.077321495124668,2.87024510641291,Medium Variance,Low Expression,Medium Variance - Low Expression
yagE,0.821282930387693,0.2219513903931081,IS5,0.2152288499096222,FucR/ExuR,0.1817989577860108,Tryptophanase,1,0,0.7383992414371039,2.390129057562896,7.789277647,4.426461392799997,Medium Variance,Low Expression,Medium Variance - Low Expression
yagF,0.823530328540969,0.2057820032324915,FucR/ExuR,0.202779444226315,IS5,0.1438777240031158,Maltose,1,0,0.6427253459999998,2.418173873,7.414538661,3.8087299472,Medium Variance,Low Expression,Medium Variance - Low Expression
insA3,0.7582659469350426,0.3583149312050286,IS Elements-1,0.2390550834979103,IS Elements-2,0.1605475930540132,IS1,0,2,0.6099289489999995,4.178581353999999,7.1131269508218935,3.279335985999998,Medium Variance,Low Expression,Medium Variance - Low Expression
yagJ,0.8101913947010627,0.1937898454384987,minicoli KOs,0.1406381955345889,Cold Shock,0.0939984829835752,pts ALE,0,0,0.5012177709999999,4.305646734,7.311196605,3.0574435788,Medium Variance,Low Expression,Medium Variance - Low Expression
paoC,0.7924624217162727,0.3423468111597004,UC-7,0.1706132416641331,RpoS,0.1474030878520698,NRZ,0,1,0.8067909439999998,2.575719499,6.886037512000001,3.963737336825789,Medium Variance,Low Expression,Medium Variance - Low Expression
paoB,0.8016663959629344,0.3454081856306745,UC-7,0.1731601779769026,RpoS,0.1268926031153043,NRZ,0,1,0.7868074910000002,2.213433552,6.99157654792471,4.089634561099657,Medium Variance,Low Expression,Medium Variance - Low Expression
paoA,0.8332918156244848,0.3464927942354104,UC-7,0.3230120576607898,RpoS,0.1027325402891766,NRZ,0,1,0.9164681623638636,2.561653127636136,7.51397866965488,4.4750839346,Medium Variance,Low Expression,Medium Variance - Low Expression
yagU,0.80183125095959,0.2772290883452633,Cellulose,0.2172369352786769,CpxR,0.168845241824054,Glutamine,1,2,0.9548568089742382,7.574807372025763,11.2712689,5.8737037966,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ykgJ,0.7565343128730144,0.2188738767605068,Cold Shock,0.1664585253627712,minicoli KOs,0.0734361243808036,Osmoprotectant,0,0,0.8705916059999996,4.234295492,8.414267752999999,3.987143266477913,Medium Variance,Low Expression,Medium Variance - Low Expression
ecpA,0.8280305671010595,0.1960545251552928,minicoli KOs,0.1897540134344834,Magnesium,0.0962061584751879,Cellulose,1,1,0.5267204120000004,4.017522987,8.52655985,3.3454783384254645,Medium Variance,Low Expression,Medium Variance - Low Expression
rclA,0.9098224406566644,0.4330054577778296,RpoS,0.1983366188637554,UC-7,0.1710175781477696,Cellulose,1,0,1.0514239202039477,3.181747345,5.903822535,4.4347157942,High Variance,Low Expression,High Variance - Low Expression
ykgF,0.8331522988202757,0.4054752378137034,YieP,0.1143703237203757,UC-7,0.097287403837723,minicoli KOs,0,1,0.5217196210000004,3.645831412,7.394759334,2.985296978625365,Medium Variance,Low Expression,Medium Variance - Low Expression
betA,0.7267200630724748,0.3519420535892857,minicoli KOs,0.1188494297302332,ArcA,0.0999428619787697,NrdR,2,0,0.5928235280000003,4.448499327,7.728375346,3.386649221800001,Medium Variance,Low Expression,Medium Variance - Low Expression
betB,0.8063799966167237,0.3745935380955174,minicoli KOs,0.2344301807865406,ArcA,0.1013434108967945,NrdR,3,1,0.6873827717706398,5.44631500877064,8.715804417000001,4.004581628593421,Medium Variance,Medium Expression,Medium Variance - Medium Expression
betI,0.8521820251229243,0.3892140733332155,minicoli KOs,0.2925979338780974,ArcA,0.115491061024864,NrdR,3,2,0.6972003439999988,6.100626782999999,9.077077164,4.420663191100386,Medium Variance,Medium Expression,Medium Variance - Medium Expression
betT,0.8550715519849644,0.3803884706111234,minicoli KOs,0.3288653565251651,ArcA,0.1242160860192906,Fnr-1,3,2,0.4788126440000004,4.685738571,8.501172982,3.5353242326460097,Medium Variance,Low Expression,Medium Variance - Low Expression
yahB,0.7871100099308407,0.3654088139414652,minicoli KOs,0.1532028261180864,Cellulose,0.1242527617243356,pts ALE,0,0,0.3576764410000002,3.850100686,5.3504417958732615,1.7400877980000002,Low Variance,Low Expression,Low Variance - Low Expression
prpR,0.8499979129757735,0.2611170684876757,Glutarate,0.2553613139616455,ArcA,0.19064542719833,RpoS,3,1,1.1440470759999997,2.216200263,7.359896714,4.282980586606117,High Variance,Low Expression,High Variance - Low Expression
cynR,0.7698347030788175,0.2710501784220557,minicoli KOs,0.0991949800829857,UC-2,0.0895806463445473,UC-7,3,1,0.4040013199999999,3.661901917,6.000488925,2.7013259368,Low Variance,Low Expression,Low Variance - Low Expression
lacZ,0.7204935216003924,0.342498082475285,BW25113,0.1120663836567349,Galactose,0.0970554707706512,PaaX,5,1,0.4126647460000001,1.512122115,6.680385087,2.71015014162296,Medium Variance,Low Expression,Medium Variance - Low Expression
sbmA,0.8266384191117192,0.3173298547323894,minicoli KOs,0.1606791165684988,Flagella,0.1178357135688116,UC-7,1,0,0.3350534400000002,4.501704998999999,7.390804610230617,1.8819413322,Low Variance,Low Expression,Low Variance - Low Expression
yaiZ,0.818132910415627,0.3962181673987133,Crp-1,0.1740342876606475,Crp-2,0.1095388754649342,minicoli KOs,1,2,0.8724237090000004,5.563202621,9.317036425,4.034101388615033,Medium Variance,Medium Expression,Medium Variance - Medium Expression
iraP,0.8654033289979128,0.4289331348351624,Cellulose,0.1486430656166496,PAL 10 Del,0.1008921286095495,minicoli KOs,2,1,0.881199821,7.439299869,10.55227542,5.105567231999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
phoA,0.8067902112694727,0.2934678738319404,Cellulose,0.1504455806533838,PAL 10 Del,0.1257195430641002,minicoli KOs,1,4,0.7378155124706645,4.273068633400087,9.827796209,3.3762265491175114,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiA,0.8131613455975866,0.2930976411415164,UC-8,0.2509901806740288,SoxS,0.0943817677373584,Resistance,3,3,0.5554020660760326,8.244143751439765,10.008248156932757,3.27476988629956,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aroM,0.8497875234510833,0.1950465638124158,UC-8,0.0879238465253259,SoxS,0.0716738694743869,RpoS,3,1,0.555625990631782,5.954284092000001,8.418149297976662,3.647459683767261,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tsx,0.8281752909060924,0.1846224057959071,IS5,0.0925087977100739,yjjZ,0.0758007672206412,Crp-2,5,2,0.5054113502777167,8.62787860738611,9.123750149555432,2.812000046222616,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fadM,0.8440794083451564,0.328224822655537,Fatty Acid,0.26578868758409,RpoS,0.1692970839947135,Glyoxylate,0,0,0.7131190894481456,4.192496815,7.741526598960481,4.32170419323724,Medium Variance,Low Expression,Medium Variance - Low Expression
decR,0.7002793181684157,0.3343252752248521,SoxS,0.095984991593515,LPS,0.0668198245025346,minicoli KOs,1,1,0.4698867419999999,5.103694112,8.330895744,2.4271815037999964,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaA,0.7570749487661816,0.3646077746873758,RpoS,0.1261936816911985,UC-8,0.0876973492471024,Glyoxylate,0,1,1.062283566,3.819105346,8.872032471,4.864939161629591,High Variance,Low Expression,High Variance - Low Expression
tomB,0.7780714646693014,0.2863908501178448,CpxR,0.1043825295160738,Cold Shock,0.0871824450871593,Cellulose,4,2,0.6765743660000005,7.920424209,8.257031444541308,3.5393362492000007,Medium Variance,Medium Expression,Medium Variance - Medium Expression
recR,0.7292725962719606,0.1476903905801473,UC-2,0.1411554981553554,Crp-1,0.1355352292794059,Cold Shock,1,0,0.4339890259738208,7.876431214,7.308209765578475,2.2217674564383376,Medium Variance,Medium Expression,Medium Variance - Medium Expression
adk,0.8115517372039077,0.3313710372783417,ppGpp,0.0920684885791542,Cra,0.0814497872187023,Fnr-1,0,0,0.5556552270000008,9.180007794,7.846543069703029,2.6433346234375774,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fetB,0.7515146207340693,0.2316931047824608,Cellulose,0.0687578130970529,nquinone ALE 3,0.0624884172794105,UC-5,0,0,0.5430610620000005,4.321355068,4.780101777305039,2.3398562927677804,Medium Variance,Low Expression,Medium Variance - Low Expression
rhsD,0.7684030591478356,0.1697430487851161,minicoli KOs,0.1098418273709833,UC-1,0.1047294161669398,Translation,1,0,0.3574567154435244,3.063775498556476,6.771236746539082,1.9941575779999985,Low Variance,Low Expression,Low Variance - Low Expression
ybbC,0.7756686736309241,0.3338140760240523,UC-1,0.321302671958443,gcvB,0.2712799062955582,LPS,1,3,0.9249135940000016,3.222994412,10.502703705491877,4.577056290633914,Medium Variance,Low Expression,Medium Variance - Low Expression
ylbH,0.7816620380625121,0.3697271258336576,gcvB,0.1982600888811357,UC-2,0.1848721277059315,UC-1,0,2,0.6600581417445994,2.008522147,8.27255463432043,3.398755664686549,Medium Variance,Low Expression,Medium Variance - Low Expression
allE,0.8128294717125678,0.3465183366928324,minicoli KOs,0.1410023763436618,UC-7,0.1332603857774942,Cellulose,0,0,0.5008616559999997,4.974872972,7.155140504872312,2.869170021799999,Medium Variance,Low Expression,Medium Variance - Low Expression
insH2,0.9512089951843284,0.3668611779608041,IS Elements-1,0.303630744409508,IS5,0.2265928612180647,minicoli KOs,0,3,0.5956500220000018,7.076112069,9.827064877,2.913989479,Medium Variance,Medium Expression,Medium Variance - Medium Expression
borD,0.7591008295358052,0.3131279086337601,minicoli KOs,0.1425377708815005,Magnesium,0.1220645733695126,thrA KO,2,4,1.565817698,7.12975417,11.16430764,7.4270378061684035,High Variance,Medium Expression,High Variance - Medium Expression
ybcW,0.75967004498549,0.2371837862567609,ArcA,0.1846180889680567,Cellulose,0.1031840628451834,Fatty Acid,1,2,0.8962061709999998,3.476459304,9.3515417960746,5.2951335534,Medium Variance,Low Expression,Medium Variance - Low Expression
appY,0.8455803145279607,0.2460019545171263,LPS,0.1513463484309494,ArcA,0.0829014489602171,Curli-1,1,2,1.423519066811024,4.607235565,11.839340082136864,6.574162530604827,High Variance,Low Expression,High Variance - Low Expression
ybdJ,0.7599349044642129,0.3409427388797462,minicoli KOs,0.2227272422922381,UC-7,0.1533090041985541,ArcA,0,0,0.5278189730886176,5.102633816,7.916980539,2.7930696985822463,Medium Variance,Low Expression,Medium Variance - Low Expression
cstA,0.9047384442259812,0.3967343257607536,UC-3,0.3285971393887085,Acetate,0.1474417225736386,ArcA,3,1,0.8280813760000001,6.302577772,8.435646003999999,4.983391036155069,Medium Variance,Medium Expression,Medium Variance - Medium Expression
uspG,0.8555300452351012,0.4273150506876129,UC-7,0.3763887749960527,minicoli KOs,0.1450260193515476,Cellulose,1,2,0.8883377490000006,7.328634862,11.05467172,5.240527410779728,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pagP,0.752986301225028,0.322187206423829,UC-7,0.1188935227205175,GadXW,0.1103791703941303,BasR,0,0,0.580704523675609,3.047710024675609,7.618933188762899,3.2086816869526182,Medium Variance,Low Expression,Medium Variance - Low Expression
ybeD,0.7626107440563413,0.3220924588634926,RpoH,0.1352640074506758,Nucleotide Stress,0.0640285443616691,UC-1,0,1,0.4780207880000002,8.359120357,8.898908915918586,2.983161874086843,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rihA,0.9272952031071164,0.2600276179308776,Crp-1,0.259833764942957,minicoli KOs,0.2499874990795123,Crp-2,1,0,0.6843384700000001,5.213565542,10.65846815,4.159481498815949,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gltL,0.7993699246250754,0.3841886986043561,minicoli KOs,0.3083875362917174,Glutamine,0.081433967198399,Thiamine-2,1,0,0.3177308750000005,5.7186638,7.799110557,2.1722914951618346,Low Variance,Medium Expression,Low Variance - Medium Expression
gltK,0.7625598292331499,0.3693804489478242,Glutamine,0.24669710191554,minicoli KOs,0.1108068557058832,Acetate,1,0,0.3948851709999994,5.131481199,7.321234413441894,2.534074444178053,Low Variance,Low Expression,Low Variance - Low Expression
gltI,0.8755109789409604,0.348302115204762,minicoli KOs,0.345550779578689,Glutamine,0.1225426990309221,Acetate,1,0,0.5347682252838659,8.132829055716135,10.97724172,3.3054886421448364,Medium Variance,Medium Expression,Medium Variance - Medium Expression
asnB,0.7214348025547366,0.1618705427334233,Leu/Val/Ile,0.1420625775653274,NtrC-2,0.1322300062682518,Acetate,0,1,0.4418941285993973,7.304204216,8.673730478738891,2.8891541278538933,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nagB,0.850319453480676,0.3943310670799254,GlcNAc,0.0874471205512184,RpoS,0.0503639364168475,NrdR,3,1,0.5239662319999994,6.748837832,10.056741317,2.7959556506719405,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybfA,0.7979893034254304,0.1120545209813796,ArcA,0.1041882706502305,minicoli KOs,0.093496726128332,NtrC-1,1,1,1.1960719210000006,7.098028066,11.90804368,7.040713244902617,High Variance,Medium Expression,High Variance - Medium Expression
gltA,0.7433802114511421,0.2386486614465375,ArcA,0.1016716243225512,UC-3,0.0725859442641723,Galactose,5,1,0.5835361217243751,10.20149153,9.76390683072526,3.5618733394301305,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nadA,0.7883971841377074,0.2253256820722304,Lrp,0.1619332218535373,Lysine/T2SS,0.1449255587510329,Leu/Val/Ile,0,2,0.647130228,7.702818871,8.173952849792009,4.690536506399999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aroG,0.7342368325862697,0.2888631280723327,Lrp,0.1233370070259033,Leu/Val/Ile,0.116435782814792,UC-8,3,0,0.399624879000001,9.614287201,8.513372426025265,3.1497856484945768,Low Variance,Medium Expression,Low Variance - Medium Expression
galM,0.7729685513079336,0.2318808745649139,Cold Shock,0.2237728557822994,Galactose,0.0757965748140981,GadX,7,2,0.352649551999999,7.819275636,7.71234137775,2.5907149306,Low Variance,Medium Expression,Low Variance - Medium Expression
modF,0.7169873976411465,0.2268977175669174,Cold Shock,0.2167510827869915,Lrp,0.1596069079799308,ArcA,0,1,0.6136877529999989,6.547564747000001,5.409498018500002,3.0702367165999997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
acrZ,0.83250415086164,0.3157722220177904,Resistance,0.1100848898429892,UC-2,0.0795932613076433,SoxS,2,3,0.9374935069999992,7.628092493,7.139512901668785,4.084241900003402,Medium Variance,Medium Expression,Medium Variance - Medium Expression
modA,0.8142817188613534,0.3686868345418296,Molybdenum,0.1704511704212329,FliA,0.0377773537869793,Crp-2,2,2,0.4756806069999992,5.648951546,7.6744440635,2.969475153599997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
modC,0.7142980785669009,0.3073805237879908,FliA,0.302704132391929,Molybdenum,0.0611936911411682,FlhDC-1,2,2,0.3873769986710345,4.399654414671034,6.077619875,2.5152819307971663,Low Variance,Low Expression,Low Variance - Low Expression
ybhB,0.7643183685371588,0.3657780717079238,RpoS,0.2271583753736639,Biotin,0.115892290860025,Cold Shock,0,0,0.6086210759999995,7.010510234,5.907170801683829,3.1008365891132,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rhlE,0.7193116751995708,0.3112865887447005,crp KO-1,0.2707824719199321,ppGpp,0.1732440006612579,UC-3,1,2,0.5669846859999987,5.248016952,8.247147897000001,3.699126250384447,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hcxB,0.8397701139059311,0.2591598329086074,minicoli KOs,0.1107090096204576,Thiamine-2,0.0991035889310983,UC-7,0,0,0.6394976250000015,7.937790899999999,10.11319423,4.105544862,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybiV,0.7421640946698842,0.3078035673750662,crp KO-1,0.2009439661803852,Crp-1,0.118462875666305,UC-3,0,1,0.5451639289999992,5.853494568,7.018698428,2.583177524950248,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fsaA,0.7280933929241011,0.265800906041682,Fnr-2,0.1548358535576804,UC-1,0.1342104172648216,ppGpp,0,2,0.4452603050000001,3.586442057,9.482991949,2.484064516408768,Medium Variance,Low Expression,Medium Variance - Low Expression
gsiA,0.7622721421568455,0.3802616400485364,minicoli KOs,0.1775412873505268,Cysteine-1,0.1089520634541841,UC-7,0,1,0.3774755156129341,6.878277282698133,8.694746192,3.2845767269549606,Low Variance,Medium Expression,Low Variance - Medium Expression
yliI,0.7851578890550291,0.3650326589577274,RpoS,0.117390864862409,ppGpp,0.1035547798824312,Fnr-2,0,3,0.8520474679999999,4.053044267,7.955566795,4.499317593199999,Medium Variance,Low Expression,Medium Variance - Low Expression
mdfA,0.7678345453261477,0.164445733630965,Cellulose,0.1242511966884801,minicoli KOs,0.0995512661460481,Cold Shock,0,1,0.4317602699999998,4.367644953,6.228007434250805,2.8156868053352917,Medium Variance,Low Expression,Medium Variance - Low Expression
ybjC,0.8718721148140022,0.4144268347521646,minicoli KOs,0.0591613457208273,pts ALE,0.0590878634344166,OxyR,4,3,0.6319441999999995,5.376976484,9.439958801,3.178927948430033,Medium Variance,Medium Expression,Medium Variance - Medium Expression
potF,0.8801286286600164,0.2364472820507299,Glutamine,0.1615515775273089,UC-7,0.102377802664642,Arginine,2,0,0.5383342939080409,7.071634573908041,9.898648173,5.943306763799758,Medium Variance,Medium Expression,Medium Variance - Medium Expression
potG,0.8343533936532219,0.2749741896410108,Glutamine,0.1384313300738684,UC-7,0.1314098293556577,Arginine,0,0,0.4880542092065001,5.542087094274446,8.290439858,5.015319229138284,Medium Variance,Medium Expression,Medium Variance - Medium Expression
potH,0.8370039860057122,0.2549518114847103,Glutamine,0.1433835474596093,UC-7,0.1209110118970289,Glycolate,0,1,0.5593448550000004,4.306690223,6.668614703779102,4.467159397286961,Medium Variance,Low Expression,Medium Variance - Low Expression
potI,0.7655229360014939,0.1676531618432917,Glutamine,0.1470177987171179,UC-7,0.0772536236049959,Arginine,0,0,0.4010345129999999,4.603008356,6.666910252,3.714199398199999,Low Variance,Low Expression,Low Variance - Low Expression
ybjO,0.740263724666983,0.2785666479051228,minicoli KOs,0.087609849864345,Acetate,0.0675064273415336,UC-7,0,0,0.3866472099999996,4.491366704,6.051127703,2.3817059954359405,Low Variance,Low Expression,Low Variance - Low Expression
ybjP,0.9138176748720545,0.3590886998196102,UC-7,0.309141374670513,RpoS,0.2463285570479712,minicoli KOs,2,1,1.0619533680000002,7.537092009,10.99581448,5.26461713331675,High Variance,Medium Expression,High Variance - Medium Expression
lysO,0.8034527109664817,0.3852619134531602,ppGpp,0.1494725491440963,UC-8,0.1020268125669349,Purine,2,1,0.7899162079999993,5.1918285310000005,6.921512376,3.5759390322852957,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cspD,0.7751585056826064,0.2088911076687465,UC-3,0.106906629124126,Tryptophanase,0.0851004810159483,UC-8,3,1,0.8389965584160404,10.07076337,11.853720071,6.001951662642671,Medium Variance,Medium Expression,Medium Variance - Medium Expression
clpA,0.8139681528540994,0.1514919523153742,ppGpp,0.1198395175319112,Fnr-1,0.115388800646739,UC-7,1,1,0.5356692810000006,9.108599194,9.99164283867207,2.5836115343497923,Medium Variance,Medium Expression,Medium Variance - Medium Expression
trxB,0.7099984495323475,0.1687191477436984,UC-8,0.1572694912034898,nquinone ALE 3,0.0939232830822305,Cold Shock,1,2,0.5274376265212375,8.631491623478762,8.193063962500002,2.5613641056,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lrp,0.7931219244572727,0.2341306660473144,Lysine/T2SS,0.1168698124479591,Arginine,0.0707039653823086,Thiamine-2,8,0,0.3524664999999984,10.14762701,9.26480537143516,2.1649580312518744,Low Variance,Medium Expression,Low Variance - Medium Expression
ycaK,0.7439404148872975,0.2489719645473983,Cellulose,0.2412811233787495,UC-1,0.0597546236884549,Efflux Pump,1,2,0.6545357350644792,2.5325823130000003,6.874239356150283,3.5476622320666777,Medium Variance,Low Expression,Medium Variance - Low Expression
serC,0.8523278968404318,0.3349835528473516,Lrp,0.1993811792933297,Purine,0.1579920431631101,UC-8,3,0,0.5635248481337811,10.13929487186622,8.665186620208317,3.203293718433348,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aroA,0.7815569408338771,0.3661042958674083,Lrp,0.2281778480570657,Purine,0.1059420356154731,UC-8,3,0,0.5098242413284844,8.369141691,7.084620001586331,3.3388942244280715,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ldtD,0.8222744695494053,0.2400926975316984,UC-8,0.2327167721603559,ppGpp,0.2136846905662929,RpoS,1,0,0.5501997469999997,6.164425439,6.556848196663033,2.522477626092764,Medium Variance,Medium Expression,Medium Variance - Medium Expression
