,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
gpt,0.7964491906737576,0.4424870852056889,ppGpp,0.1649021190813588,Pyrimidine,0.0872385279665993,UC-8,0,1,0.7735742670000016,7.645795362999999,6.683245512,3.5702692628,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ykfB,0.7856714853120469,0.4779663580034203,UC-7,0.1547627722906478,minicoli KOs,0.1136107647664187,FliA,0,1,0.5662358799999998,5.52086523,9.184584065,2.9770011615227427,Medium Variance,Medium Expression,Medium Variance - Medium Expression
insH1,0.9674736967626936,0.7327031745408548,IS Elements-1,0.2405333177897726,IS Elements-2,0.2277438954145482,IS5,0,3,0.4474369088966554,6.709170048,9.212329819,2.416427633,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mmuP,0.8982569290865364,0.7255485399219317,Methionine,0.1167816821847469,minicoli KOs,0.0634834466933585,Fnr-1,0,1,0.8653332200067787,4.351361634993221,8.476037329,5.125690395799999,Medium Variance,Low Expression,Medium Variance - Low Expression
yagG,0.8343220251631545,0.6189360773176328,Xylose,0.07720002842265,Cellulose,0.0658128079562884,Cold Shock,0,1,0.6459543020000003,2.159680456,8.419708196,3.2272925901999976,Medium Variance,Low Expression,Medium Variance - Low Expression
yagH,0.7447011964523653,0.5375481478955546,Xylose,0.1349977188138643,Glutarate,0.0686010439584033,UC-7,0,1,0.6461411479515711,2.614076849,8.111125824,3.5926433182000004,Medium Variance,Low Expression,Medium Variance - Low Expression
yagN,0.8189011444199471,0.5856164863061388,minicoli KOs,0.087555176734967,Glutamine,0.0792271800427421,Efflux Pump,0,1,0.4351150180000012,7.666861251,9.47222848055734,3.1382509133092444,Medium Variance,Medium Expression,Medium Variance - Medium Expression
intF,0.8080702274872489,0.5272626124490086,minicoli KOs,0.081453473503505,UC-3,0.0608227436646084,RpoE,0,1,0.5782906250000002,5.777149392,9.353991489,3.0279945883999995,Medium Variance,Medium Expression,Medium Variance - Medium Expression
insE1,0.8402443692522144,0.8216325015956826,IS Elements-2,0.0663981156765136,IS Elements-1,0.0316016276441,Phosphate-2,0,1,0.0,0.0,5.510935891973431,2.9590495412,Low Variance,Low Expression,Low Variance - Low Expression
ykgG,0.7409188158287594,0.3856014206774215,YieP,0.0967291231140947,pts ALE,0.0823351040903012,UC-1,0,1,0.5011357249999997,3.541251115,7.232181419,2.935079128373415,Medium Variance,Low Expression,Medium Variance - Low Expression
yahJ,0.7368728384655736,0.4372671584286248,minicoli KOs,0.0903068697624636,Glutarate,0.0754701467346037,Cold Shock,0,1,0.3703145007249819,4.507626770358907,7.006349239724388,2.6505032146033525,Low Variance,Low Expression,Low Variance - Low Expression
yahK,0.911447788147794,0.6323595285649259,RpoS,0.1622562200821395,minicoli KOs,0.1085676373850428,Glutarate,0,1,1.129220408000001,6.744908494,9.726285356,5.574782826481563,High Variance,Medium Expression,High Variance - Medium Expression
yahO,0.9402445475750824,0.6802709667049541,RpoS,0.3021300320199069,Cellulose,0.1066157534345016,UC-7,0,2,1.6713764910000002,8.223711977999999,13.77530041,7.194287850093895,High Variance,Medium Expression,High Variance - Medium Expression
yaiL,0.8770924382041155,0.7142382841247117,minicoli KOs,0.1501934995204841,UC-1,0.0876473469066823,UC-7,0,0,0.3211346369999992,5.6996268720000005,7.745276631,1.9138519657999995,Low Variance,Medium Expression,Low Variance - Medium Expression
insC1,0.8670191799550936,0.8581190562630516,IS Elements-2,0.0236962203057503,Glycolate,0.0119775754554871,Fnr-2,0,1,0.0,0.0,8.455602067000001,3.1570033011999987,Low Variance,Low Expression,Low Variance - Low Expression
insF2,0.806621256122475,0.5296170754061473,IS Elements-1,0.2795328067202701,ROS TALE Amp,0.1407507846228696,IS Elements-2,0,2,0.3982982290000008,4.641827016000001,7.885885547000001,3.1943768548922,Low Variance,Low Expression,Low Variance - Low Expression
insE2,0.8923120281074867,0.6173662966593446,IS Elements-1,0.2429062839478353,IS Elements-2,0.2226672165434543,ROS TALE Amp,0,2,0.3959467660000006,5.862147065,8.541464674,2.9195188446,Low Variance,Medium Expression,Low Variance - Medium Expression
iprA,0.8137261795311055,0.617511558712283,Fnr-2,0.1233919931456644,Fnr-3,0.090287285765081,ppGpp,0,1,0.516683074,0.826090482,6.807374500218122,3.0839236636,Medium Variance,Low Expression,Medium Variance - Low Expression
proY,0.713863830112825,0.439328169665063,Nucleotide Stress,0.1400202335054843,UC-3,0.0918223868685341,Cellulose,0,0,0.4779940590000002,5.336679293,5.641591818999999,2.3774641762517303,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tgt,0.7352562221652617,0.5789964452862569,ppGpp,0.3172209093509779,Translation,0.0722039262960569,Biotin,0,0,0.3444089069999991,7.5594993000000015,7.251948772059647,2.1626792836472504,Low Variance,Medium Expression,Low Variance - Medium Expression
yajI,0.768672174884181,0.5777231987610826,UC-4,0.2124118419805469,pts ALE,0.0430068974100447,Translation,0,2,0.3908816020000003,3.948784894,8.140404762000001,2.0532967340413517,Low Variance,Low Expression,Low Variance - Low Expression
thiI,0.7084259059321487,0.7140103140849436,ppGpp,0.1781271519404819,Translation,0.1155715630444969,UC-8,0,1,0.3304603869999996,6.221665261,5.824162136089781,1.90919860957879,Low Variance,Medium Expression,Low Variance - Medium Expression
tig,0.751263025781066,0.4823406161347563,Translation,0.2045182352760507,ppGpp,0.1018651173546478,UC-8,0,0,0.4043391024185716,10.28675866,9.947426853491065,1.8943643894762,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaE,0.7537994185659673,0.6411834202597924,Crp-1,0.118001293898788,ppGpp,0.0730546802605981,Crp-2,0,1,0.707876339273434,2.7845649324445767,6.801732409,3.468836739984153,Medium Variance,Low Expression,Medium Variance - Low Expression
mdlA,0.7475725463787555,0.509275809822042,SoxS,0.1490154652726566,minicoli KOs,0.0717778147426914,Cold Shock,0,1,0.301300448595184,3.924312906,4.989312287307349,2.2148252380054925,Low Variance,Low Expression,Low Variance - Low Expression
mdlB,0.7249532773397258,0.4712873172269338,SoxS,0.048860132544762,UC-7,0.0439032842603154,ROS TALE Del-2,0,1,0.345144426,3.638141827,5.504586840949478,2.5228245938396285,Low Variance,Low Expression,Low Variance - Low Expression
glnK,0.9475438915507732,0.883163221686974,NtrC-2,0.0492352948276022,NtrC-1,0.0343820636938884,NtrC-3,0,2,1.092728678342899,2.144234352,12.960816936590245,6.435581782136906,High Variance,Low Expression,High Variance - Low Expression
amtB,0.8942735867077723,0.667190534338274,NtrC-2,0.2160243589076202,NtrC-3,0.1160131026282386,NtrC-1,0,3,0.4876870558896731,3.3939768421103267,11.075737852,3.47505167372032,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaY,0.9609191262284852,0.7635661704970456,RpoS,0.1247990626065331,UC-8,0.0970280401960327,ArcA,0,1,1.3055604389999989,7.323440937000001,8.089102966999999,5.407651194877054,High Variance,Medium Expression,High Variance - Medium Expression
ylaC,0.7260011761604392,0.3709288853578607,ArcA,0.10635875318481,Fnr-1,0.1010956173293036,Cold Shock,0,1,0.4746732476595738,6.758283346,7.954862553889182,2.800162576999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cnoX,0.8559243692887143,0.491953628989989,RpoH,0.1384173470283823,minicoli KOs,0.0779068888010227,Efflux Pump,0,1,0.4275574530000003,7.725953764,7.035639150982343,3.162669099885499,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tesA,0.8411391762644894,0.6896781644195638,minicoli KOs,0.0805320117757517,ppGpp,0.0623777802717789,UC-7,0,1,0.3145392857118967,6.181128557,7.508429881,2.223746048199999,Low Variance,Medium Expression,Low Variance - Medium Expression
ylbG,0.7155261109592412,0.5081603961791743,minicoli KOs,0.1789029634638952,UC-7,0.1103960249658465,PAL 10 Del,0,0,0.4157842929999997,4.631952107,6.383044306,2.2173476033298054,Medium Variance,Low Expression,Medium Variance - Low Expression
folD,0.7400768473646817,0.5250186905842952,Purine,0.1196390938546841,UC-8,0.086970738732804,UC-1,0,1,0.3778379671313692,7.957674876,7.275769275250001,2.141274277,Low Variance,Medium Expression,Low Variance - Medium Expression
insE3,0.8416278992123676,0.7802015456429331,IS Elements-2,0.065319790139559,IS Elements-1,0.0208344516626545,Phosphate-2,0,1,0.0,0.0,5.597922405056941,2.843560205599999,Low Variance,Low Expression,Low Variance - Low Expression
insF3,0.8071965326324407,0.4873939998166924,ROS TALE Amp,0.1210802386112561,IS Elements-2,0.0733327138338733,Cold Shock,0,3,0.49181475,0.828285092,6.961198037000001,4.149963720999994,Medium Variance,Low Expression,Medium Variance - Low Expression
emrE,0.9429505242039684,0.7580122995168358,ROS TALE Amp,0.1859848115282701,minicoli KOs,0.06816859021239,LPS,0,1,0.5796388531437344,5.444384294152088,11.88182783,6.221707291199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybcL,0.9307538976678088,0.8283575049343926,ROS TALE Amp,0.0604373210175052,Cold Shock,0.0499528662269985,ppGpp,0,1,0.6008525426216411,3.392955368378359,10.99679435,6.9646327763999984,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcM,0.9004744731179464,0.7431398980110953,ROS TALE Amp,0.1015480674734969,LPS,0.0918673042313877,UC-7,0,1,0.6392310553523348,4.664599514885683,11.64912535,6.9283158212,Medium Variance,Low Expression,Medium Variance - Low Expression
ybdG,0.8728113032047353,0.713309369069018,minicoli KOs,0.1920645073483754,Cellulose,0.0562389974639185,Glutamine,0,1,0.3712700913901461,5.170865285,7.167436746,2.2264213413999987,Low Variance,Medium Expression,Low Variance - Medium Expression
ybdF,0.7648086426205889,0.5291288671977625,minicoli KOs,0.2070521402110245,UC-7,0.1675692771864235,ppGpp,0,0,0.3176508190000007,5.621518778,7.051551404,1.9490948796895289,Low Variance,Medium Expression,Low Variance - Medium Expression
insL2,0.7950837759168576,0.5649033386774225,minicoli KOs,0.1023651884411068,RpoH,0.0723714913186982,IS Elements-1,0,1,0.3574789021208762,5.4678931460000015,8.152868409,2.7198575768,Low Variance,Medium Expression,Low Variance - Medium Expression
hcxA,0.8614815749479791,0.8060987827448369,Methionine,0.1404483732967764,Cold Shock,0.0918044277673324,Fnr-1,0,1,0.71869608,5.704179769,7.0788023110000005,3.752216070195352,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybdL,0.9182584300093722,0.8608360020369921,Methionine,0.1134028269379834,Cold Shock,0.0634221349606808,Fnr-1,0,1,0.7273737468988983,5.655081796,8.074355461,4.610282961438173,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rnk,0.930187741050997,0.5047625952481105,minicoli KOs,0.1118689019146687,Acetate,0.1079016648161976,IS5,0,2,0.6635283050000007,7.371569132999999,10.12597295,3.6884011788,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rna,0.8894763578285796,0.6970081136552615,minicoli KOs,0.1479537030966912,UC-7,0.0995116860606347,ppGpp,0,1,0.3279012880000005,6.738519111,8.091942535,1.812385507668412,Low Variance,Medium Expression,Low Variance - Medium Expression
crcB,0.7903037597517437,0.5641032255348071,minicoli KOs,0.3087246905600946,UC-7,0.1637255555114225,UC-1,0,0,0.3832465200000001,5.732471726,7.993176766719258,2.322056373543491,Low Variance,Medium Expression,Low Variance - Medium Expression
ybeL,0.9451213658984648,0.5480860057937249,UC-7,0.309690238886525,RpoS,0.1819425271572037,minicoli KOs,0,2,0.8450690539999997,7.291026634,10.94381875,4.71102896305,Medium Variance,Medium Expression,Medium Variance - Medium Expression
insH3,0.94771708215508,0.6982214211525035,IS Elements-1,0.2360443681524099,IS5,0.2252079585633027,IS Elements-2,0,3,0.4379668319797858,6.777330441979786,9.20191527,2.417989103599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
abrB,0.8090986007287906,0.6261885030052302,Fnr-2,0.2880215733053063,Fnr-3,0.0787672425188144,minicoli KOs,0,1,0.6213850025080516,2.652409259,6.504238457501321,4.347267614795946,Medium Variance,Low Expression,Medium Variance - Low Expression
ybgS,0.9132984763017564,0.806328984384128,RpoS,0.0874548242364766,UC-4,0.0774518402522095,GadXW,0,2,1.417916978,5.948574114,11.580282447,6.2646599616000005,High Variance,Medium Expression,High Variance - Medium Expression
pgl,0.7430588280923163,0.3835789274163228,RpoS,0.1230614558479799,Efflux Pump,0.0872387947365387,GadX,0,1,0.6491217127504711,7.6091996160000015,6.618526794381115,3.167925588895108,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybhN,0.8138246933285551,0.6572519491233677,RpoS,0.1280863164062367,UC-8,0.0992124025902412,Translation,0,1,0.810028843,3.091665074,6.57074815,3.8489995448930823,Medium Variance,Low Expression,Medium Variance - Low Expression
clsB,0.9307394683906952,0.8319952135242553,RpoS,0.0585171288405265,Leucine,0.0575376019366963,UC-8,0,1,1.0346376449999992,4.189310522,8.578851322,5.008511633006759,High Variance,Low Expression,High Variance - Low Expression
ybhP,0.941857540787667,0.838521088089174,RpoS,0.0434822172861052,UC-8,0.0422430400518046,FlhDC-2,0,1,1.072245969,4.858122344,8.92738661,5.495317373355598,High Variance,Low Expression,High Variance - Low Expression
ybhQ,0.8860605133738516,0.4480127389562052,Crp-1,0.3748874125996065,UC-3,0.1453909072863586,UC-8,0,1,0.5758336520000009,5.132527406,6.816618275818498,4.219663208857122,Medium Variance,Low Expression,Medium Variance - Low Expression
ybiX,0.7473173613545039,0.6597909098865421,Fur-1,0.1859719743982187,NrdR,0.0784738119308144,minicoli KOs,0,2,0.9203070520073272,3.6860225750425712,8.942065172000001,6.086180470794878,Medium Variance,Low Expression,Medium Variance - Low Expression
ybiO,0.8777851309781358,0.5689216033277117,RpoS,0.3516286435471706,UC-7,0.0994118705806577,Efflux Pump,0,1,0.8141900330294378,3.173618283,6.883373588,3.680645500843325,Medium Variance,Low Expression,Medium Variance - Low Expression
opgE,0.7193758095340723,0.3824506192265139,Cold Shock,0.2180220659069175,UC-5,0.120916987666696,ppGpp,0,1,0.5339750859999999,3.671557363,9.021674907,4.112556729199998,Medium Variance,Low Expression,Medium Variance - Low Expression
gsiB,0.7024784921738425,0.3657811911365157,minicoli KOs,0.1708841410187137,UC-7,0.1392081661233248,Glutamine,0,1,0.353561781999999,6.629098479,7.9817372,2.9560778097304485,Low Variance,Medium Expression,Low Variance - Medium Expression
rimO,0.8942852548895568,0.5784285389244959,minicoli KOs,0.1157326925322793,ppGpp,0.062398734673337,Thiamine-2,0,2,0.4711036149999996,6.081446384,7.989562243,3.4336194542,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gstB,0.8044759466438759,0.4658394069283632,minicoli KOs,0.1474503510567659,UC-7,0.1293036244394121,UC-1,0,1,0.6180290849999999,7.429517791,9.524012553562914,2.9747858562000005,Medium Variance,Medium Expression,Medium Variance - Medium Expression
deoR,0.893725433166974,0.7011271382540363,minicoli KOs,0.0459267696352054,Efflux Pump,0.0455756452622974,PAL 10 Del,0,0,0.3155772939999997,6.198541876,7.803279894,1.9273361507999995,Low Variance,Medium Expression,Low Variance - Medium Expression
ybjG,0.8835787025645768,0.462022538890359,minicoli KOs,0.2160591900107668,Cellulose,0.1723476035620984,Magnesium,0,1,0.5847767639999999,5.82022241,8.784021978,3.842699186243205,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rlmC,0.7246978852291354,0.5774438496898261,minicoli KOs,0.0612022241794564,Thiamine-2,0.0377122612528143,Fnr-2,0,1,0.3919672756134833,4.202591915386517,5.768988707,2.4814224050000004,Low Variance,Low Expression,Low Variance - Low Expression
amiD,0.8232148628817348,0.4443718770900068,minicoli KOs,0.3037557166364464,UC-7,0.0980241810945764,Glutarate,0,0,0.4597218700000001,6.044576907000001,8.522139191,2.4246561782,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ltaE,0.7925711662864567,0.4560458310752699,minicoli KOs,0.313201742615295,UC-7,0.076142471029808,ROS TALE Del-2,0,1,0.3028932363191723,6.763895045,9.675170084,2.65615456414194,Low Variance,Medium Expression,Low Variance - Medium Expression
ycaO,0.8776816399923647,0.5698823333955139,ppGpp,0.3450919628231506,Translation,0.172650544621628,Nucleotide Stress,0,0,0.4988657320000005,6.430674719,6.50162644,2.555318850022342,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycaP,0.8697029160640881,0.6057009386890899,RpoS,0.3167729241698722,UC-8,0.0761828743125082,ppGpp,0,1,0.6726231095631965,4.644632261,7.202447835627836,3.308872091860283,Medium Variance,Low Expression,Medium Variance - Low Expression
msbA,0.7282348925333622,0.4662312800962379,ppGpp,0.1010649862668532,UC-8,0.0868797520359949,Thr/Ser-1,0,0,0.2309781573372511,6.8761166,6.519377490275771,1.6112468482000004,Low Variance,Medium Expression,Low Variance - Medium Expression
ycbJ,0.8630866393449093,0.5373645887560048,Fnr-2,0.1923499108892132,Fnr-3,0.1119599019053575,Microaerobic,0,1,0.6539913999999998,4.840305586,7.061817514,4.673495319399999,Medium Variance,Low Expression,Medium Variance - Low Expression
asnS,0.7047716759785725,0.4013867140878758,ppGpp,0.1739613792466449,UC-8,0.1501956692061398,Fnr-1,0,0,0.3298146549999998,9.304289526,8.46220800872528,2.0093513461597023,Low Variance,Medium Expression,Low Variance - Medium Expression
zapC,0.8299579596405041,0.4980222003783882,Cellulose,0.081737633718294,NtrC-1,0.078914978828022,Acetate,0,2,0.5377954289999991,6.605213174,6.0257349798863,3.742430686799569,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cspH,0.7627266965618457,0.639626109952119,Cold Shock,0.0583245238223143,FlhDC-1,0.0506094018591831,UC-6,0,2,0.945325266,1.499258004,9.815303342100949,7.023390593999999,Medium Variance,Low Expression,Medium Variance - Low Expression
cspG,0.9457166182406768,0.9004012078464512,Cold Shock,0.0828523037735604,Methionine,0.0249783845337523,thrA KO,0,2,1.201663783999999,4.5867551660000005,13.87044988,10.720658600204462,High Variance,Low Expression,High Variance - Low Expression
insF4,0.8020683870684592,0.5458637354892536,IS Elements-1,0.2798559970447394,ROS TALE Amp,0.1465770494233328,IS Elements-2,0,3,0.3938167438140123,4.457243149185988,7.900871837,3.348030846366454,Low Variance,Low Expression,Low Variance - Low Expression
insE4,0.8752315765619123,0.6355702179426221,IS Elements-1,0.228596715115018,ROS TALE Amp,0.2219962437094981,IS Elements-2,0,3,0.4380297956617847,5.6357366426531135,8.578268237,3.1255887978000008,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ghrA,0.8231168705005123,0.5538089773739943,minicoli KOs,0.0828791369370509,Glutamine,0.0691741569293065,ppGpp,0,0,0.392610984,6.802900912,8.016835918,2.840127238792885,Low Variance,Medium Expression,Low Variance - Medium Expression
ycdX,0.8747281202306303,0.8164298543209904,minicoli KOs,0.0761062463626609,Glutamine,0.0441592320516088,ppGpp,0,1,0.2482058899999994,7.350226011,8.282061794,1.6045943861165215,Low Variance,Medium Expression,Low Variance - Medium Expression
ycdY,0.878797099883181,0.7713231573479339,minicoli KOs,0.0675302597690956,Glutamine,0.0344512359588047,UC-2,0,1,0.3084505399999999,7.176024549,8.076284337999999,1.780174251719668,Low Variance,Medium Expression,Low Variance - Medium Expression
ycdZ,0.8097225214229455,0.6205754044489522,minicoli KOs,0.1276602203711839,Dipeptide,0.0691995520030382,IS5,0,1,0.4034385339999993,5.957207405,10.307466407006231,2.1055731532448725,Low Variance,Medium Expression,Low Variance - Medium Expression
clsC,0.7884447951084685,0.3987297518256859,UC-7,0.2635688903143657,minicoli KOs,0.0794192115507388,Nucleotide Stress,0,0,0.5733677800000003,4.405025657,6.830883041632654,2.7104362591417988,Medium Variance,Low Expression,Medium Variance - Low Expression
yceO,0.7604856488837227,0.644920634511183,yceO,0.0269892455835836,Biotin,0.0215114845593703,Cysteine-1,0,2,0.6339598849511001,1.9561011448534875,4.4065704822117775,3.242840316774631,Medium Variance,Low Expression,Medium Variance - Low Expression
flgK,0.9688861483232852,0.6830348999560216,FliA,0.6305314420602075,FlhDC-2,0.1742486121423326,FlhDC-1,0,2,0.90748368,3.385824575,10.15802784,6.977311821149506,Medium Variance,Low Expression,Medium Variance - Low Expression
flgL,0.9578592499194865,0.6953647580204957,FliA,0.4730788299094989,FlhDC-2,0.2734591777906507,FlhDC-1,0,3,0.7699615849999999,4.426068421,10.88155895,6.0802080998,Medium Variance,Low Expression,Medium Variance - Low Expression
yceQ,0.7065224207589831,0.5985975327076472,SSW SNPs,0.0302458006662061,ydfW,0.0302293135086687,ldrC,0,1,0.55356749,1.544468297,9.285251408,3.4281101611999976,Medium Variance,Low Expression,Medium Variance - Low Expression
rluC,0.7673194673518879,0.6720121795489884,ppGpp,0.0752472986666251,UC-7,0.0700736545689747,Cytochrome c,0,1,0.4663112732920007,6.213554633708,5.212532007030801,2.627776009406767,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yceD,0.7241337601354852,0.4345823619946116,ppGpp,0.3788182739637499,Translation,0.0759178522628654,Crp-1,0,0,0.3592189400000016,11.18844377,10.941598078863404,1.8529310719999987,Low Variance,High Expression,Low Variance - High Expression
ycfP,0.8087129982507941,0.4400995292898922,Fnr-2,0.2169903407661337,Fnr-1,0.1423040267728752,Fnr-3,0,1,0.4360716199999999,7.925154188,8.28216560529809,2.4269443308,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycfJ,0.8404647464132796,0.4835472183868374,UC-4,0.0892696108230979,Cellulose,0.0855264960098942,Nucleotide Stress,0,3,1.101046275,4.22685088,11.364652800775303,5.443287831418403,High Variance,Low Expression,High Variance - Low Expression
pepT,0.8058750975190693,0.4270376840915356,Fnr-1,0.2085345179093242,Fnr-2,0.1917630662948336,ppGpp,0,0,0.584427451999999,6.505597648999999,7.392387949,3.659547275599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ymfD,0.8084935504497899,0.5831123315162117,e14 Del,0.1682955199486149,LPS,0.0644000974746865,YmfT,0,2,0.835908505591695,3.246071455,7.917153909,5.457549563958482,Medium Variance,Low Expression,Medium Variance - Low Expression
ymfE,0.8077744698863152,0.4970292675993801,e14 Del,0.242652069454114,Crp-1,0.1023506186276836,UC-5,0,2,0.7211045277818369,3.067426452,8.153241787,5.019410837799999,Medium Variance,Low Expression,Medium Variance - Low Expression
lit,0.8666996971985548,0.7275103550059707,e14 Del,0.0885410554255958,UC-5,0.0869161398820644,LPS,0,1,0.6653858490000006,4.175110717,7.164458737998217,5.636608080580884,Medium Variance,Low Expression,Medium Variance - Low Expression
intE,0.8359711640471225,0.6556809324862132,e14 Del,0.3378295504560056,YmfT,0.105249855239288,Cellulose,0,2,0.4231621829999996,3.054864026,5.726187863,4.040691407299595,Medium Variance,Low Expression,Medium Variance - Low Expression
xisE,0.7167546961688958,0.4526371374337608,e14 Del,0.3693750686241532,YmfT,0.0530278893063164,Cellulose,0,2,0.6188577570000007,3.0442903789999995,6.267600404,4.220674083599999,Medium Variance,Low Expression,Medium Variance - Low Expression
ymfI,0.9567574532500788,0.8781070055970898,e14 Del,0.0607484142314831,ROS TALE Del-1,0.0473643870154633,Cold Shock,0,1,0.4904337750000005,7.124523852,9.59795729,8.4782650032,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ymfJ,0.8828651912639742,0.5642789986468868,YmfT,0.462673947951653,e14 Del,0.0587545600454493,Cellulose,0,3,0.6249826360000004,3.229711491,7.551572701,4.974705193599999,Medium Variance,Low Expression,Medium Variance - Low Expression
ymfK,0.952371095069268,0.8217403934138814,e14 Del,0.1901403129013326,minicoli KOs,0.0696006634923402,ROS TALE Del-1,0,1,0.4513020319999992,6.536267594,8.774643017999999,7.494048207,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ymfT,0.7308879292546737,0.6360836005663497,YmfT,0.0915872323629103,e14 Del,0.0484970097875582,Acetate,0,2,0.739946577,1.968538629,6.655829995,3.802922924211951,Medium Variance,Low Expression,Medium Variance - Low Expression
mcrA,0.8231737698271155,0.730872487769032,e14 Del,0.1027276857096443,UC-5,0.0708982886298292,Cellulose,0,1,0.5846026070000003,3.813542201,7.01381408299457,5.0678054846,Medium Variance,Low Expression,Medium Variance - Low Expression
ycgR,0.9650081693928396,0.8444424047216981,FliA,0.0327027782710933,UC-8,0.016674887736329,Flagella,0,1,0.7974995279999999,2.389608627,10.255768383,7.27126478987098,Medium Variance,Low Expression,Medium Variance - Low Expression
ymgE,0.7556054719552859,0.6662919722379097,RpoS,0.1055781453567979,UC-8,0.0592101967126372,UC-7,0,1,1.132608963953583,4.725960414953583,10.00273831,5.65937022288438,High Variance,Low Expression,High Variance - Low Expression
ychE,0.7766635027392648,0.5772714805868621,ROS TALE Del-2,0.143140225915625,Fnr-2,0.1030051285437901,Cold Shock,0,1,0.5779882230000002,4.118684282,7.1982349850527045,2.7801725953999994,Medium Variance,Low Expression,Medium Variance - Low Expression
