,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
tsx,0.8281752909060924,0.1846224057959071,IS5,0.0925087977100739,yjjZ,0.0758007672206412,Crp-2,5,2,0.5054113502777167,8.62787860738611,9.123750149555432,2.812000046222616,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hupB,0.3845660174234965,0.0763187294827857,UC-3,0.0561375054830713,FDH-O,0.0492722792645275,Suf System,3,0,0.4159098500000002,11.23767079,11.158157165181166,2.250776880314966,Medium Variance,High Expression,Medium Variance - High Expression
hha,0.6175527200032789,0.1760489922941233,Cellulose,0.1402251143899591,CpxR,0.1321674246740733,LPS,3,3,0.6147092870000002,8.968997087,9.306103489797438,2.8838174476,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tomB,0.7780714646693014,0.2863908501178448,CpxR,0.1043825295160738,Cold Shock,0.0871824450871593,Cellulose,4,2,0.6765743660000005,7.920424209,8.257031444541308,3.5393362492000007,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ompT,0.896695155341421,0.4823120937035106,minicoli KOs,0.0862157457844041,Glutamine,0.0849425965083997,Lrp,4,2,0.9309349391399522,11.150064519139953,14.04116128816296,5.8377754524,Medium Variance,High Expression,Medium Variance - High Expression
cstA,0.9047384442259812,0.3967343257607536,UC-3,0.3285971393887085,Acetate,0.1474417225736386,ArcA,3,1,0.8280813760000001,6.302577772,8.435646003999999,4.983391036155069,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nagB,0.850319453480676,0.3943310670799254,GlcNAc,0.0874471205512184,RpoS,0.0503639364168475,NrdR,3,1,0.5239662319999994,6.748837832,10.056741317,2.7959556506719405,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gltA,0.7433802114511421,0.2386486614465375,ArcA,0.1016716243225512,UC-3,0.0725859442641723,Galactose,5,1,0.5835361217243751,10.20149153,9.76390683072526,3.5618733394301305,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sucA,0.571305833222015,0.147336722628166,NDH-1,0.1345460575090163,ArcA,0.0975914023410247,Crp-2,8,0,0.7739242799999992,8.734154286,7.579519316695996,3.819107226243202,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sucB,0.5263801421363176,0.1864987975681922,NDH-1,0.0657444765771306,Crp-2,0.0627094926249414,ArcA,5,0,0.6583158510000011,9.365131619,8.51699909868243,3.456665043472074,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sucC,0.5732232021196229,0.1762062127667163,NDH-1,0.0950746887670611,Crp-2,0.0905414932220175,UC-3,5,0,0.7017950230000007,9.486547947,8.250832424963892,3.7654995394,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sucD,0.6016977068503555,0.1807968453916913,NDH-1,0.1181022489245579,UC-3,0.1031081906808062,Crp-2,5,0,0.7432742829999999,9.648673227,8.582841050623044,3.678928949677182,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cydA,0.6432143006830268,0.3621454061183147,ArcA,0.2783623253033199,Fnr-1,0.1221839327621017,ppGpp,6,2,0.7242409237394956,8.284033663999999,9.241053158044023,3.745442467059119,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gpmA,0.6235801558638818,0.2569183508427199,yjjZ,0.1393354737248775,Cold Shock,0.1274731081406973,Suf System,4,0,0.4593539299999989,10.30628661,10.012747263399104,2.640822997174288,Medium Variance,High Expression,Medium Variance - High Expression
galK,0.6587674427144139,0.4675418533476648,Galactose,0.0927254612824085,LPS,0.0684808861841979,Acetate,7,2,0.4889018160000002,6.177412165,7.661742353249999,2.393795441399999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
galT,0.7321122679756773,0.4745125512710507,Galactose,0.0990309592413403,pts KO,0.0544928958583056,Fatty Acid,7,3,0.4470624729999999,5.371317211,7.836521439499999,2.246071787199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
uvrB,0.602274224336794,0.1136573451197516,DNA Damage,0.1065521771109067,ppGpp,0.0780958228835073,minicoli KOs,3,1,0.4490502829999991,6.374664216,6.262162614353505,2.219168514399997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
moaA,0.4771913756967693,0.0855019521107692,Molybdenum,0.0739141164292355,Fnr-2,0.0700670114913372,FDH-N/NRA,3,0,0.4051001951029391,7.379864165102939,7.169977925000001,2.502640742999997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
moaB,0.3263961166165235,0.143446957281091,Cold Shock,0.0534049243665973,ppGpp,0.0447117008113482,Methionine,3,0,0.6247541480000001,7.902999228,6.849959017510198,3.7087381922569103,Medium Variance,Medium Expression,Medium Variance - Medium Expression
moaC,0.2829909305843834,0.0956597644516332,Thiamine-1,0.0690618581576174,Cold Shock,0.0509174337145614,gcvB,3,0,0.6403958458043624,7.290613109,6.843082403511502,3.2021794231084098,Medium Variance,Medium Expression,Medium Variance - Medium Expression
moaD,0.1430128462336444,0.0832592506697271,Thiamine-1,0.0683921730342035,FlhDC-2,0.0568990935464956,Methionine,3,0,0.5595964490000007,6.590751612,6.447945549841203,2.944410311677688,Medium Variance,Medium Expression,Medium Variance - Medium Expression
moaE,0.3864924782311514,0.1383970810714696,Thiamine-1,0.0869109375384037,Cold Shock,0.086624511053211,UC-2,3,0,0.664553800191297,6.971071783191296,6.371520725735294,3.092560533482823,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dps,0.87694476729205,0.4959815983295008,RpoS,0.0842661152617398,UC-8,0.0740862896744181,Osmoprotectant,5,2,1.523431006000001,10.37392397,11.366708231,6.892891025400001,High Variance,High Expression,High Variance - High Expression
ompX,0.5866600182933173,0.3058546030864869,crp KO-1,0.2055495036504558,Crp-2,0.1936791567384405,Maltose,3,0,0.5444102599999994,11.60208776,10.949402381911854,2.827110172664703,Medium Variance,High Expression,Medium Variance - High Expression
ybjC,0.8718721148140022,0.4144268347521646,minicoli KOs,0.0591613457208273,pts ALE,0.0590878634344166,OxyR,4,3,0.6319441999999995,5.376976484,9.439958801,3.178927948430033,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cspD,0.7751585056826064,0.2088911076687465,UC-3,0.106906629124126,Tryptophanase,0.0851004810159483,UC-8,3,1,0.8389965584160404,10.07076337,11.853720071,6.001951662642671,Medium Variance,Medium Expression,Medium Variance - Medium Expression
serC,0.8523278968404318,0.3349835528473516,Lrp,0.1993811792933297,Purine,0.1579920431631101,UC-8,3,0,0.5635248481337811,10.13929487186622,8.665186620208317,3.203293718433348,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aroA,0.7815569408338771,0.3661042958674083,Lrp,0.2281778480570657,Purine,0.1059420356154731,UC-8,3,0,0.5098242413284844,8.369141691,7.084620001586331,3.3388942244280715,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ompF,0.7578511542429658,0.2101301119184938,Lrp,0.1396164570421842,UC-8,0.0950479965001475,RpoE,7,4,0.7338016500000002,13.04079615,11.424579386486425,5.388017574799999,Medium Variance,High Expression,Medium Variance - High Expression
rmf,0.7486463451052429,0.2434991550019689,Resistance,0.1431949313548671,Translation,0.0773225127540496,UC-6,13,1,1.2010426899999995,11.95874883,14.278809451,5.941810870588613,High Variance,High Expression,High Variance - High Expression
cbpM,0.8446125772230996,0.4751739004258896,UC-7,0.2383128579205509,minicoli KOs,0.1792807331741167,GadX,3,1,0.8130286439999992,6.195848675,9.725599708,4.670975028256633,Medium Variance,Medium Expression,Medium Variance - Medium Expression
putP,0.8526904487220162,0.3218879152123987,minicoli KOs,0.2269013466361736,Glutamine,0.1169583542947841,efeU Activation,3,0,0.6234773090000001,5.98386113,9.869413356,3.7810903040281256,Medium Variance,Medium Expression,Medium Variance - Medium Expression
phoH,0.9259957411584598,0.4139167084765419,ArcA,0.3596037997947023,efeU Activation,0.1925034506281858,UC-7,5,2,1.391651393000001,6.349328637999999,9.674733099,6.149758445390329,High Variance,Medium Expression,High Variance - Medium Expression
bssS,0.7446177083411705,0.2144404423514703,UC-8,0.1090585363369048,Thiamine-1,0.0967667036731882,Cellulose,3,2,0.7899945529999997,7.447389132,8.291474478499998,3.873499204799998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pyrC,0.8475255383117951,0.3988024966685273,Purine,0.348754999725391,Pyrimidine,0.0797966282796092,UC-8,3,2,0.8895476460000005,8.069393725,7.348847202000001,4.823374972199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
acpP,0.6766615347299472,0.124143469757989,nquinone ALE 3,0.1077459801486834,UC-2,0.0947879072137447,UC-6,3,0,0.5291034900000007,13.16017641,13.03810599960616,2.833732866002165,Medium Variance,High Expression,Medium Variance - High Expression
ptsG,0.8837842834812177,0.2353950126520773,DhaR,0.1276855340181665,Glycerol,0.1160271301427589,tpiA KO,7,3,0.8000031005701942,9.618092039429806,7.705941626917117,3.8609345332284137,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ndh,0.8838288419060887,0.3753878515416684,cyoB/ndh/nuoB KO-2,0.1372099573757428,cyoB/ndh/nuoB KO-1,0.0654148974847877,Maltose,6,4,0.7376941379999984,7.013616494,10.68827605,3.627861109768772,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bhsA,0.7964121111091179,0.3763957502045703,crp KO-1,0.2938973673291195,Hot TALE 16,0.2075822020444573,Salicylic Acid,3,7,1.037717637,5.677703991,13.2196247,5.328101208067498,High Variance,Medium Expression,High Variance - Medium Expression
icd,0.7350248083711204,0.1818790987950015,ArcA,0.1336966999286157,Leucine,0.1030642988998867,Cold Shock,4,1,0.503670399999999,11.40842102,10.229885239132896,3.019953005591578,Medium Variance,High Expression,Medium Variance - High Expression
dadA,0.7855498877447687,0.122668089504298,ArcA,0.0443339848130767,UC-7,0.0423651436076707,Lrp,3,2,0.8996156329999998,6.601553554,7.49938200102457,4.028849710599998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dadX,0.7748028517606131,0.1190732416862337,ArcA,0.049300844003548,Dipeptide,0.0418992283927397,UC-7,3,2,0.8808179210217046,5.943051902021705,7.403050158218885,3.7521604816000007,Medium Variance,Medium Expression,Medium Variance - Medium Expression
acnA,0.806982020871131,0.2093687079877741,SoxS,0.1906638474702711,ArcA,0.1615967505335085,Glyoxylate,4,2,0.904082196,6.971250264,8.90062137,4.120676516399999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pspE,0.7940564036019871,0.4217444742523843,Crp-1,0.1238635904726469,Crp-2,0.1201383354748073,UC-3,3,1,0.4592334589252624,7.044074667,7.244191842749999,3.5947142057999963,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aldA,0.9135185328103153,0.4900370322185857,Acetate,0.2992378659233214,Crp-2,0.2370858281523082,PAL 10 Del,3,4,1.3071836310601563,7.336192960060156,12.245746929113237,8.127103932540694,High Variance,Medium Expression,High Variance - Medium Expression
hipB,0.8058579931485144,0.4615153724221119,minicoli KOs,0.1349053620043377,Cold Shock,0.1238879083862116,DNA Damage,3,0,0.4761330219999999,5.197005913,7.415000019,3.2215518881066787,Medium Variance,Medium Expression,Medium Variance - Medium Expression
marA,0.8472248193880857,0.4380065821813302,minicoli KOs,0.155424721972615,Salicylic Acid,0.1047682883742773,UC-2,8,2,0.5657474979999995,5.593233706,12.48173954,3.166041546999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hokD,0.7366424813556547,0.3895588942092456,minicoli KOs,0.1356346127818727,UC-7,0.0834668762573457,Resistance,3,1,0.6269263570000003,6.648413825,9.462810427,3.350602730047634,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mlc,0.7372365102375842,0.3531589186622228,Crp-1,0.2336410061214893,UC-3,0.1920635007667608,Maltose,3,0,0.4181569019999998,5.726103755,5.406339398288038,2.802464598739389,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sodB,0.8716095597832128,0.333640807398336,NrdR,0.299128821149749,Fur-1,0.2628486161494207,yjjZ,3,3,0.7832242180000009,9.512607112,9.503179493263817,6.042522177305818,Medium Variance,Medium Expression,Medium Variance - Medium Expression
purR,0.7415304587119982,0.3671102843069382,Purine,0.3039456753848633,ppGpp,0.2277664534850245,Nucleoside,3,0,0.4616022100000005,7.958536555,8.550309884,2.7750227582,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cfa,0.8366952098392031,0.1398104835125324,ppGpp,0.1394212189931621,GadXW,0.1374711717029227,GadX,6,2,0.8004193370760886,8.700438112076089,7.458613344250001,3.6650948624,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ppsA,0.8275335315582906,0.4979625493112793,Cra,0.0990537896333798,Cellulose,0.0790665346359877,Biotin,3,1,0.9218144685878809,8.293778492000001,8.061000622000002,4.483287996,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pfkB,0.7943895374551314,0.2544073647169964,FlhDC-1,0.1300747750466583,FliA,0.0713995479306417,RpoS,3,0,0.596263135159532,7.185244942840468,7.821460837,3.900572704,Medium Variance,Medium Expression,Medium Variance - Medium Expression
chbB,0.4098803412621994,0.1144012127468081,UC-3,0.1079382294378272,Crp-1,0.1043014403718246,GlcNAc,3,1,0.4667536481107968,5.604086005722419,5.853346317604732,2.347304850479372,Medium Variance,Medium Expression,Medium Variance - Medium Expression
spy,0.8052386039476169,0.2083705155935786,Phage Shock,0.156071663242405,Acid Shock RNA,0.1077523114257406,Cellulose,3,4,0.7103866419999996,5.370628149,13.031539248,3.7300456897126497,Medium Variance,Medium Expression,Medium Variance - Medium Expression
xthA,0.6171755400002799,0.2031818924372866,OxyR,0.1637552803301988,Cold Shock,0.1215003983488893,ppGpp,3,1,0.4112837940000009,6.508036252999999,7.807225224570279,1.9690153709999985,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gdhA,0.8506056032895718,0.3980002459737574,Lysine/T2SS,0.1359826816120106,UC-3,0.1112169784018268,Dipeptide,6,2,0.579155762000001,9.847681578,7.808839494,4.789255800399997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
msrB,0.9082251529063172,0.4897510933818949,minicoli KOs,0.2097437859805681,ArcA,0.1266761608806503,Acetate,4,1,0.5396718919999994,8.345498798,10.958054229860444,3.6073966181671695,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gapA,0.5831740432116181,0.164201462106623,nquinone ALE 3,0.1118265192119472,Fnr-2,0.0770701251034309,UC-8,4,2,0.4464214225973038,12.62727641,12.351796476376402,2.4608839431985032,Medium Variance,High Expression,Medium Variance - High Expression
fadD,0.8495040456474641,0.3777010652529919,UC-3,0.2891290700968993,Fatty Acid,0.2572630975885424,NtrC-1,4,1,0.6193780480000006,5.3306696780000005,8.916598192137354,3.3961231159469474,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sdaA,0.6449056983009933,0.4305866331706114,Lrp,0.1097246938309784,CpxR,0.0727684108540408,Acetate,3,2,0.4983678980000006,5.347245758,6.073925743967061,3.3271614932505607,Medium Variance,Medium Expression,Medium Variance - Medium Expression
manX,0.8458704869999536,0.4549649740449317,Crp-2,0.1689404267173019,Maltose,0.0901436261330463,UC-3,8,2,0.6919962349999995,8.974323595,8.400260354982064,4.596272321559211,Medium Variance,Medium Expression,Medium Variance - Medium Expression
manY,0.8219701847792957,0.4756961976347768,Crp-2,0.1961752969454625,Maltose,0.0882102587127549,GlcNAc,6,2,0.6262283130000004,8.947022058,8.386439193,4.42181428418714,Medium Variance,Medium Expression,Medium Variance - Medium Expression
manZ,0.8201849895155164,0.4617479295156499,Crp-2,0.2059761285742677,Maltose,0.0991636870182975,GlcNAc,5,2,0.5950393151816868,8.994103245818312,8.63986416241272,4.006112020703486,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yobF,0.7866030549299068,0.2128449634917663,PAL 26 Del,0.1012855159603226,Resistance,0.0874681437862279,LPS,4,4,0.8891597956704054,12.079353174329595,13.119524896436008,4.098379303764377,Medium Variance,High Expression,Medium Variance - High Expression
htpX,0.4926514113924303,0.1418411502506598,PAL 26 Del,0.1404730310088386,RpoH,0.0869804568282061,CpxR,3,2,0.5062878949999998,8.239360329,11.282480588,2.532348808070859,Medium Variance,Medium Expression,Medium Variance - Medium Expression
flhC,0.6225549810521835,0.4246746412137638,FlhDC-2,0.1667059150550949,Crp-2,0.0832089474263589,Ribose,14,1,1.06277738613466,5.37539705413466,9.763422947389984,5.127799380123321,High Variance,Medium Expression,High Variance - Medium Expression
flhD,0.5960923818427508,0.3978324553316134,FlhDC-2,0.176494328716111,minicoli KOs,0.167056348043141,Crp-2,14,2,1.160736785,5.861602081,10.176006472353867,5.192972195984835,High Variance,Medium Expression,High Variance - Medium Expression
ftnB,0.9520860641286768,0.2928197200939175,Cellulose,0.179359393919239,Membrane,0.1396865118335051,DNA Damage,5,3,0.9159844699999996,6.025352645,9.668381088,4.940582160199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tcyJ,0.9311083637427788,0.3815487497318964,minicoli KOs,0.2085264880576353,Glutamine,0.1519494387002639,UC-1,8,2,0.424952017999999,9.317045959,11.695522879257894,3.4473701729999995,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hchA,0.8797808781795444,0.3909951872530387,UC-7,0.2574468393409854,RpoS,0.128765274175137,Glutarate,5,2,1.4185243799999991,6.7546032920000005,11.61415414,7.026653245999995,High Variance,Medium Expression,High Variance - Medium Expression
shiA,0.6936811048264471,0.2073553512826053,Fur-1,0.1580209897679629,yjjZ,0.0952542373356116,UC-2,3,1,0.5039339389999995,6.216728121,7.191157898743169,2.717305951143321,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cdd,0.866046548216391,0.3084640451982824,Nucleoside,0.2488054035187579,YieP,0.1093787089516031,Translation,3,2,0.7090409388570009,5.602632893142999,6.524413576388049,4.019562044511314,Medium Variance,Medium Expression,Medium Variance - Medium Expression
folE,0.7635725785253686,0.24158654125595,Methionine,0.1640726373276368,Fnr-1,0.1099411999909876,Cold Shock,3,0,0.6168694384947013,9.7382858794947,8.688018396149795,3.3226200684024896,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lysP,0.8421387837884046,0.2448849208469612,Lysine/T2SS,0.208186405598734,ppGpp,0.1286453149362167,minicoli KOs,4,1,0.841526727999999,7.75567415,7.046173208999999,3.846374168000001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yejG,0.8576345421311206,0.2182011218702993,ArcA,0.100519235741874,DNA Damage,0.0793848894530404,Crp-2,3,1,0.614961181,7.502133586,7.883526849999999,4.3022663106750505,Medium Variance,Medium Expression,Medium Variance - Medium Expression
narP,0.5737952391699537,0.0998201415362513,Biotin,0.084032817787795,Isc System,0.0821325910738911,Suf System,3,0,0.4452906300000006,5.898491032000001,6.538444740122355,2.589338872600001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ompC,0.4575390836394921,0.1595298086473536,NRZ,0.1285421462920164,Osmoprotectant,0.1129700514960855,Acid Shock RNA,6,0,0.9280849799999996,12.18815787,10.568483706641375,4.2298198712492,Medium Variance,High Expression,Medium Variance - High Expression
yfaE,0.6090743712177259,0.1313661844897351,Thiamine-1,0.1149852456980627,Cold Shock,0.0658125133772499,Tryptophanase,7,0,0.54796055,6.634316419,5.743239506603443,3.5564146425533805,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nuoE,0.5636428557819277,0.39987111182851,NDH-1,0.1026204309827579,ArcA,0.0757254006433405,UC-3,6,0,0.4803640369999993,8.493937284,7.743826469678812,2.343586109064673,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nuoC,0.6930190098084124,0.3928370150081381,NDH-1,0.1181362137477138,yjjZ,0.1008315551066201,ArcA,6,0,0.4651546745792121,8.381176545223685,7.845552577877767,2.357775015063714,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lrhA,0.7226959035452027,0.1646258453218161,Crp-1,0.1512333613403268,Cellulose,0.0985208320352468,Resistance,3,0,0.6897372119999989,6.774992707999999,6.728408494545443,2.740379911454582,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hisP,0.8371422335785359,0.3431731913369996,Glutamine,0.2759798718970385,minicoli KOs,0.2352662032513192,Arginine,3,1,0.4598889379999997,6.19477995,8.800430101,3.6433962585999993,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hisM,0.8465232104871888,0.3248627907230877,Glutamine,0.2912203102682422,Arginine,0.2530754207613247,minicoli KOs,3,1,0.5396548142172097,5.952399391879827,8.390867184623103,3.713357790374813,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hisQ,0.8738471499251506,0.321242722646368,Glutamine,0.2866361139615333,Arginine,0.2528429092789803,minicoli KOs,3,1,0.5246560560000004,6.738261191,9.21169590387888,3.926374482199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hisJ,0.9034901525390868,0.4628881185205428,minicoli KOs,0.3344089177810918,Glutamine,0.2200258640870772,Arginine,3,2,0.6272269140000013,9.018496759,10.9827421,4.2457038606,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fabB,0.5400585980387906,0.3318011842362887,BW25113,0.0795458232087998,Glutarate,0.0786363399623161,gcvB,3,1,0.6594247250000009,9.149156237,8.007297143610629,3.652603180379193,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fadL,0.7972559056212745,0.2554394862051102,UC-3,0.2228683680664176,ppGpp,0.1631391694169797,Acetate,6,3,0.7494153680000002,6.296686614,9.67617175082301,4.547196303716312,Medium Variance,Medium Expression,Medium Variance - Medium Expression
evgA,0.7473104393341379,0.2034787920976553,Membrane,0.0736130102958504,GadXW,0.0544535720240167,Propionate,5,1,0.7093645118411676,6.923905876,9.970149548,4.144229661399997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
glk,0.6719201750386579,0.2476941137356929,UC-2,0.2274268044398907,Cra,0.1190433195266095,UC-3,3,2,0.6277277090000002,6.519052219,6.772751171059826,3.0416461903521403,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mntH,0.8684199572310514,0.381295891979033,yjjZ,0.1686392462482591,Suf System,0.1635191024778888,UC-8,5,1,0.7255054647288919,5.796526950728892,8.49891310104429,4.4963196943563615,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ptsH,0.7233713447264486,0.4603488034595798,pts KO,0.1414174430819081,pts ALE,0.0815056624912027,DhaR,6,2,0.4362811668029067,11.33910859,11.18064163,2.3440112200000005,Medium Variance,High Expression,Medium Variance - High Expression
guaA,0.7258922547159755,0.2253107640764837,Pyrimidine,0.2123720737008523,Translation,0.2082409388695055,UC-8,5,0,0.5296857990000001,8.499156177,7.978498540454131,2.4901914864383112,Medium Variance,Medium Expression,Medium Variance - Medium Expression
guaB,0.742718746841481,0.3166691138598234,Purine,0.2141083506269416,ppGpp,0.197396184571601,crp KO-1,5,2,0.6930127362967422,8.061552185,8.341222661,3.5775935848927496,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hcaR,0.8665409617508789,0.3996305592553718,ArcA,0.366989038732014,UC-3,0.0627551582184926,Cold Shock,4,2,0.864447084,5.363971734,7.747803474828506,5.458019073081385,Medium Variance,Medium Expression,Medium Variance - Medium Expression
glyA,0.7594879006432342,0.4675055695035763,Purine,0.1862693986864528,UC-8,0.1166263003241762,ROS TALE Amp,3,1,0.5066065900000005,10.6394225,9.004494336927513,2.964933186669178,Medium Variance,High Expression,Medium Variance - High Expression
rpoE,0.7289892620002927,0.408958784587156,RpoE,0.1015938935222032,Suf System,0.0636546196040913,Translation,10,1,0.5034164770000018,8.704921945,9.40758598615043,2.4983395698000006,Medium Variance,Medium Expression,Medium Variance - Medium Expression
stpA,0.8930131942034516,0.2865354493823492,minicoli KOs,0.2797837122701593,Cold Shock,0.1528364380207069,Lrp,4,4,1.704388249,8.295575116,11.53437108,8.451998794999998,High Variance,Medium Expression,High Variance - Medium Expression
luxS,0.505006836847552,0.1654099001208825,IS1,0.0653423041663593,arcA/luxS KO,0.0520090968863599,NrdR,3,2,0.4703345850000016,9.346739577,11.28237304818167,2.4409710841111405,Medium Variance,Medium Expression,Medium Variance - Medium Expression
